GrantNum,GrantDate,GrantAmt,Status,Institute ID,Institution,State,Latitude,Longitude,PayeeAddress1,PayeeAddress2,PayeeCityStZip,PayeeZip,PayeeCountry,Region,Program
20101425,6/2/10,"$1,500.00",Approved,34000,Embry Riddle Aeronautical University,Florida,29.1915 N,81.0499 W,Financial Aid Office - Daytona,600 S. Clyde Morris Boulevard,"Daytona Beach, FL 32114-3900",32114-3900,USA,United States,Education
20141208,5/13/14,"$3,000.00",Approved,87148,Emerson College,Massachusetts,42.3522 N,71.0658 W,Office of Student Accounts,120 Boylston Street,"Boston, MA 02116",2116,USA,Austin,Education
20163244,12/2/16,"$5,600.00",Approved,97361,Emory University - Nell Hodgson Woodruff School of Nursing,Georgia,33.7981 N,84.3237 W,POD A - 1520 Clifton Road NE,,"Atlanta, GA 30322",30322,USA,Austin,Education
20132122,5/13/13,$500.00,Approved,82083,"Escoffier School of Culinary Arts, Austin",Texas,39.9832 N,105.2500 W,6020-B Dillard Circle,,"Austin, TX 78752",78752,USA,Austin,Education
20132123,5/13/13,$500.00,Approved,82083,"Escoffier School of Culinary Arts, Austin",Texas,39.9832 N,105.2500 W,6020-B Dillard Circle,,"Austin, TX 78752",78752,USA,Austin,Education
20132124,5/13/13,$500.00,Approved,82083,"Escoffier School of Culinary Arts, Austin",Texas,39.9832 N,105.2500 W,6020-B Dillard Circle,,"Austin, TX 78752",78752,USA,Austin,Education
20132125,5/13/13,$500.00,Approved,82083,"Escoffier School of Culinary Arts, Austin",Texas,39.9832 N,105.2500 W,6020-B Dillard Circle,,"Austin, TX 78752",78752,USA,Austin,Education
20182102,7/17/18,"$1,710.00",Approved,103613,Eti Technical College,Ohio,41.1870 N,80.7232 W,Office of Financial Aid,2076 Youngstown Warren Rd,"Niles, OH 44446",44446,USA,No Region,Education
20081192,5/2/08,"$5,000.00",Approved,43720,Evergreen State College,Washington,47.0729 N,122.9771 W,Financial Aid Office,2700 Evergreen Parkway NW,"Olympia, WA 98505",98505,USA,United States,Education
20090883,7/10/09,"$3,000.00",Approved,43720,Evergreen State College,Washington,47.0729 N,122.9771 W,Financial Aid Office,2700 Evergreen Parkway NW,"Olympia, WA 98505",98505,USA,United States,Education
20182015,7/16/18,"$2,000.00",Approved,43720,Evergreen State College,Washington,47.0729 N,122.9771 W,Financial Aid Office,2700 Evergreen Parkway NW,"Olympia, WA 98505",98505,USA,United States,Education
20161552,7/11/16,"$2,000.00",Approved,94959,Fairleigh Dickinson University - Florham Campus,New Jersey,40.8975 N,74.0298 W,285 Madison Avenue,M-MS0-02,"Madison, NJ 07940",7940,USA,No Region,Education
20172710,10/19/17,"$2,000.00",Approved,100067,Florida Atlantic University,Florida,26.3750 N,80.1011 W,777 Glades Road,Bldg SU80 Room #233,"Boca Raton, FL 33431",33431,USA,Austin,Education
20182243,7/24/18,"$2,000.00",Approved,100067,Florida Atlantic University,Florida,26.3750 N,80.1011 W,777 Glades Road,Bldg SU80 Room #233,"Boca Raton, FL 33431",33431,USA,Austin,Education
20161943,9/7/16,"$4,238.00",Approved,95394,Florida Diving Institution,Florida,25.4132 N,80.4989 W,3465 Edgewater Drive,,"Orlando, FL 32804",32804,USA,Austin,Education
20183055,10/15/18,"$2,500.00",Approved,104690,Florida Gateway College,Florida,30.1765 N,82.5666 W,149 SE College Place,Building 15,"Lake City, FL 32025",32025,USA,No Region,Education
20182103,7/17/18,"$1,800.00",Approved,103614,Florida Southern College,Florida,28.0314 N,81.9450 W,Office of Financial Aid,111 Lake Hollingsworth Dr.,"Lakeland, FL 33801",33801,USA,No Region,Education
20182109,7/17/18,"$2,000.00",Approved,103617,Franklin University,Ohio,39.9584 N,82.9903 W,Office of Financial Aid,201 S Grant Avenue,"Columbus, OH 43215",43215,USA,No Region,Education
20182315,7/26/18,"$2,000.00",Approved,103922,Franklin University Switzerland,,,,VIa Point Tresa 29 6924,Sorengo (Lugano) Switzerland,",",,SWIT,Austin,Education
20081285,7/8/08,"$1,000.00",Approved,43807,Franklin W. Olin College of Engineering,Massachusetts,42.2932 N,71.2637 W,Financial Aid Office,Olin Way,"Needham, MA 02492",2492,USA,United States,Education
20081286,7/8/08,$750.00,Approved,43807,Franklin W. Olin College of Engineering,Massachusetts,42.2932 N,71.2637 W,Financial Aid Office,Olin Way,"Needham, MA 02492",2492,USA,United States,Education
20131827,5/7/13,$750.00,Approved,86089,Front Range Community College - Financial Aid,Colorado,44.2524 N,112.5968 W,4616 South Shields,,"Ft. Collins, CO 80526",80526,USA,Austin,Education
20141823,6/27/14,"$2,300.00",Approved,63181,Full Sail University,Florida,28.5966 N,81.3013 W,3300 University Boulevard,,"Winter Park, FL 32792",32792,USA,Austin,Education
20142034,8/4/14,$750.00,Approved,63181,Full Sail University,Florida,28.5966 N,81.3013 W,3300 University Boulevard,,"Winter Park, FL 32792",32792,USA,Austin,Education
20121920,5/15/12,$750.00,Approved,77205,Furman University,South Carolina,34.9260 N,82.4401 W,Financial Aid Office,3300 Poinsett Highway,"Greenville, SC 29613",29613,USA,Austin,Education
20152288,12/1/15,"$3,150.00",Approved,55860,Galen College of Nursing,Florida,27.8655 N,82.6482 W,Financial Aid Office,7411 John Smith Drive,"San Antonio, TX 78229-6041",78229-6041,USA,No Region,Education
20160941,4/19/16,"$3,350.00",Approved,55860,Galen College of Nursing,Florida,27.8655 N,82.6482 W,Financial Aid Office,7411 John Smith Drive,"San Antonio, TX 78229-6041",78229-6041,USA,Austin,Education
20161720,8/2/16,"$2,400.00",Approved,55860,Galen College of Nursing,Florida,27.8655 N,82.6482 W,Financial Aid Office,7411 John Smith Drive,"San Antonio, TX 78229-6041",78229-6041,USA,Austin,Education
20162811,12/16/16,"$1,500.00",Approved,55860,Galen College of Nursing,Florida,27.8655 N,82.6482 W,Financial Aid Office,7411 John Smith Drive,"San Antonio, TX 78229-6041",78229-6041,USA,No Region,Education
20182098,7/17/18,"$1,500.00",Approved,103609,Galen College of Nursing Tampa Bay,Florida,27.8655 N,82.6482 W,Office of Financial Aid,11101 Roosevelt Blvd,"Saint Petersburg, FL 33716",33716,USA,No Region,Education
20101895,7/13/10,$750.00,Approved,59300,Georgetown University - Office of Financial Aid,Maryland,38.9076 N,77.0723 W,Financial Aid Office,"37th and O Streets, NW","Washington, DC 20057",20057,USA,No Region,Education
20171609,7/10/17,"$4,500.00",Approved,59300,Georgetown University - Office of Financial Aid,Maryland,38.9076 N,77.0723 W,"G-19 Healy Hall, Box 571252","3700 O St, NW","Washington, DC 20057",20057,USA,Austin,Education
20172968,11/13/17,"$1,000.00",Approved,16361,Georgia Institute of Technology,Georgia,33.7756 N,84.3963 W,Office of Student Financial,,"Atlanta, GA 30332-0460",30332-0460,USA,United States,Education
20182140,7/17/18,"$3,000.00",Approved,103636,Georgia Piedmont Technical College,Georgia,33.7899 N,84.2345 W,Office of Financial Aid,495 N Indian Creek Dr.,"Clarkston, GA 30021",30021,USA,No Region,Education
20112816,10/6/11,$750.00,Approved,5799,Georgia Tech University in Atlanta,Georgia,33.7756 N,84.3963 W,Financial Aid Office,,"Atlanta, GA 30332",30332,USA,Austin,Education
20121450,4/16/12,"$1,500.00",Approved,5799,Georgia Tech University in Atlanta,Georgia,33.7756 N,84.3963 W,Financial Aid Office,,"Atlanta, GA 30332",30332,USA,Austin,Education
20081186,4/12/08,"$1,000.00",Approved,43713,Grambling University,Louisiana,32.5213 N,92.7197 W,Financial Aid Office,403 Main Street,"Grambling, LA 71245",71245,USA,United States,Education
20181170,4/3/18,$500.00,Approved,43713,Grambling University,Louisiana,32.5213 N,92.7197 W,Financial Aid Office,403 Main Street,"Grambling, LA 71245",71245,USA,United States,Education
20150740,4/16/15,"$3,800.00",Approved,90336,Grand Canyon University,Arizona,33.5105 N,112.1299 W,3300 West Camelback Road,,"Phoenix, AZ 85017",85017,USA,Austin,Education
20151510,7/20/15,"$5,095.00",Approved,90336,Grand Canyon University,Arizona,33.5105 N,112.1299 W,3300 West Camelback Road,,"Phoenix, AZ 85017",85017,USA,Austin,Education
20152287,12/1/15,"$4,040.00",Approved,90336,Grand Canyon University,Arizona,33.5105 N,112.1299 W,3300 West Camelback Road,,"Phoenix, AZ 85017",85017,USA,Austin,Education
20182194,7/19/18,"$5,000.00",Approved,90336,Grand Canyon University,Arizona,33.5105 N,112.1299 W,3300 West Camelback Road,,"Phoenix, AZ 85017",85017,USA,Austin,Education
20131781,5/2/13,"$1,000.00",Approved,82149,Grinnell College,Iowa,41.7491 N,92.7201 W,Financial Aid Office,1115 8th Ave,"Grinnell, IA 50112",50112,USA,Austin,Education
20182115,7/17/18,"$2,500.00",Approved,103620,Guilford Technical Community College,North Carolina,35.9993 N,79.9167 W,Office of Financial Aid,601 E Main St,"Jamestown, NC 27282",27282,USA,No Region,Education
20182095,7/17/18,"$1,500.00",Approved,103607,Gulf coast state college,Florida,30.1851 N,85.7289 W,Office of Financial Aid,5230 WEST HIGHWAY 98,"PANAMA CITY, FL 32401-10",32401-10,USA,No Region,Education
20182530,8/13/18,"$1,000.00",Approved,104132,Hampton University,Virginia,37.0299 N,76.3452 W,Office of Financial Aid,100 East Queen Street,"Hampton, vA 26338",26338,USA,Austin,Education
20101632,6/16/10,$150.00,Approved,38308,Hardin Simmons University,Texas,32.4778 N,99.7343 W,Financial Aid Office,2200 Hickory,"Abilene, TX 79698",79698,USA,United States,Education
20101633,6/16/10,$500.00,Approved,38308,Hardin Simmons University,Texas,32.4778 N,99.7343 W,Financial Aid Office,2200 Hickory,"Abilene, TX 79698",79698,USA,United States,Education
20101914,7/13/10,"$1,000.00",Approved,38308,Hardin Simmons University,Texas,32.4778 N,99.7343 W,Financial Aid Office,2200 Hickory,"Abilene, TX 79698",79698,USA,United States,Education
20101915,7/13/10,$150.00,Approved,38308,Hardin Simmons University,Texas,32.4778 N,99.7343 W,Financial Aid Office,2200 Hickory,"Abilene, TX 79698",79698,USA,United States,Education
20132669,6/27/13,"$3,000.00",Approved,38308,Hardin Simmons University,Texas,32.4778 N,99.7343 W,Financial Aid Office,2200 Hickory,"Abilene, TX 79698",79698,USA,Austin,Education
20151307,6/1/15,"$1,500.00",Approved,38308,Hardin Simmons University,Texas,32.4778 N,99.7343 W,Financial Aid Office,2200 Hickory,"Abilene, TX 79698",79698,USA,Austin,Education
20151308,6/1/15,$745.00,Approved,38308,Hardin Simmons University,Texas,32.4778 N,99.7343 W,Financial Aid Office,2200 Hickory,"Abilene, TX 79698",79698,USA,Austin,Education
20161365,6/27/16,"$2,000.00",Approved,38308,Hardin Simmons University,Texas,32.4778 N,99.7343 W,Financial Aid Office,2200 Hickory,"Abilene, TX 79698",79698,USA,Austin,Education
20161450,6/27/16,"$1,500.00",Approved,38308,Hardin Simmons University,Texas,32.4778 N,99.7343 W,Financial Aid Office,2200 Hickory,"Abilene, TX 79698",79698,USA,Austin,Education
20161645,7/26/16,$750.00,Approved,38308,Hardin Simmons University,Texas,32.4778 N,99.7343 W,Financial Aid Office,2200 Hickory,"Abilene, TX 79698",79698,USA,United States,Education
20172733,10/26/17,$500.00,Approved,38308,Hardin Simmons University,Texas,32.4778 N,99.7343 W,Financial Aid Office,2200 Hickory,"Abilene, TX 79698",79698,USA,United States,Education
20182521,8/13/18,$750.00,Approved,38308,Hardin Simmons University,Texas,32.4778 N,99.7343 W,Financial Aid Office,2200 Hickory,"Abilene, TX 79698",79698,USA,United States,Education
20141505,6/13/14,"$1,000.00",Approved,87176,Harding University,Arkansas,35.2452 N,91.7235 W,Financial Aid Services,"915 East Market, Box 12282","Searcy, AR 72143",72143,USA,Austin,Education
20151185,6/1/15,$750.00,Approved,87176,Harding University,Arkansas,35.2452 N,91.7235 W,Financial Aid Services,"915 East Market, Box 12282","Searcy, AR 72143",72143,USA,Austin,Education
20182683,9/3/18,"$1,500.00",Approved,104329,Harry S Truman College,Illinois,41.9643 N,87.6621 W,Office of Financial Aid,1145 West Wilson Avenue,"Chicago, IL 60640",60640,USA,Austin,Education
20112823,10/6/11,$750.00,Approved,80074,Harvard College-Financial Aid,Massachusetts,42.3770 N,71.1167 W,Financial Aid Office,86 Brattle Street,"Cambridge, MA 02138",2138,USA,Austin,Education
20172018,8/10/17,$500.00,Approved,80074,Harvard College-Financial Aid,Massachusetts,42.3770 N,71.1167 W,Financial Aid Office,86 Brattle Street,"Cambridge, MA 02138",2138,USA,Austin,Education
20181986,7/16/18,$500.00,Approved,80074,Harvard College-Financial Aid,Massachusetts,42.3770 N,71.1167 W,Student Accounts Office: Outside Awards,953 Smith Center,"Cambridge, MA 02138",2138,USA,Austin,Education
20181987,7/16/18,"$1,200.00",Approved,80074,Harvard College-Financial Aid,Massachusetts,42.3770 N,71.1167 W,Student Accounts Office: Outside Awards,953 Smith Center,"Cambridge, MA 02138",2138,USA,Austin,Education
20150542,3/31/15,"$3,500.00",Approved,91505,Harvard Law School - Student Financial Services,Massachusetts,42.3781 N,71.1188 W,Attn: Christine Fahey,"1585 Massachusetts Ave., Suite 5027","Cambridge, MA 02138",2138,USA,Austin,Education
20151469,7/15/15,"$3,500.00",Approved,91505,Harvard Law School - Student Financial Services,Massachusetts,42.3781 N,71.1188 W,Attn: Christine Fahey,"1585 Massachusetts Ave., Suite 5027","Cambridge, MA 02138",2138,USA,United States,Education
20132662,6/27/13,$500.00,Approved,76920,Harvard University,Massachusetts,42.3770 N,71.1167 W,Financial Aid Office,399 Harvard Street,"Cambridge, MA 02138",2138,USA,Austin,Education
20132663,6/27/13,$200.00,Approved,76920,Harvard University,Massachusetts,42.3770 N,71.1167 W,Financial Aid Office,399 Harvard Street,"Cambridge, MA 02138",2138,USA,Austin,Education
20132665,6/27/13,"$1,225.00",Approved,76920,Harvard University,Massachusetts,42.3770 N,71.1167 W,Financial Aid Office,399 Harvard Street,"Cambridge, MA 02138",2138,USA,Austin,Education
20132667,6/27/13,$500.00,Approved,76920,Harvard University,Massachusetts,42.3770 N,71.1167 W,Financial Aid Office,399 Harvard Street,"Cambridge, MA 02138",2138,USA,Austin,Education
20112004,7/12/11,$500.00,Approved,18318,Harvard University Student Receivables Offices,Massachusetts,42.3770 N,71.1167 W,953 Holyoke Center,1350 Massachusetts Avenue,"Cambridge, MA 02138",2138,USA,United States,Education
20112065,7/26/11,$801.00,Approved,18318,Harvard University Student Receivables Offices,Massachusetts,42.3770 N,71.1167 W,124 Mount Auburn Street,,"Cambridge, MA 02138-5795",02138-5795,USA,United States,Education
20141452,6/3/14,$700.00,Approved,18318,Harvard University Student Receivables Offices,Massachusetts,42.3770 N,71.1167 W,953 Richard A. and Susan F. Smith Campus Center,1350 Massachusetts Avenue,"Cambridge, MA 02138",2138,USA,Austin,Education
20171619,7/10/17,"$2,500.00",Approved,18318,Harvard University Student Receivables Offices,Massachusetts,42.3770 N,71.1167 W,953 Richard A. and Susan F. Smith Campus Center,1350 Massachusetts Avenue,"Cambridge, MA 02138",2138,USA,United States,Education
20182195,7/19/18,"$1,300.00",Approved,18318,Harvard University Student Receivables Offices,Massachusetts,42.3770 N,71.1167 W,953 Richard A. and Susan F. Smith Campus Center,1350 Massachusetts Avenue,"Cambridge, MA 02138",2138,USA,United States,Education
20081099,4/30/08,$750.00,Approved,43483,Hawaii Pacific University,Hawaii,21.3103 N,157.8607 W,Financial Aid Office,1164 Bishop Street,"Honolulu, HI 96813",96813,USA,United States,Education
20101453,6/8/10,"$2,000.00",Approved,38918,Hendrix College,Arkansas,35.1000 N,92.4420 W,Financial Aid Office,1600 Washington Avenue,"Conway, AR 72032",72032,USA,United States,Education
20111699,6/14/11,"$1,500.00",Approved,38918,Hendrix College,Arkansas,35.1000 N,92.4420 W,Financial Aid Office,1600 Washington Avenue,"Conway, AR 72032",72032,USA,United States,Education
20131738,4/25/13,$500.00,Approved,46956,Hesston College,Kansas,38.1345 N,97.4339 W,Financial Aid Office,"325 S. College Dr., Box 3000","Hesston, KS 67062",67062,USA,Austin,Education
20091720,8/11/09,$400.00,Approved,51037,Hill College,Texas,32.3280 N,97.4363 W,Financial Aid Office,112 Lamar Drive,"Hillsboro, TX 76645",76645,USA,No Region,Education
20112351,8/23/11,$350.00,Approved,51037,Hill College,Texas,32.3280 N,97.4363 W,Financial Aid Office,112 Lamar Drive,"Hillsboro, TX 76645",76645,USA,No Region,Education
20182111,7/17/18,"$2,200.00",Approved,103586,Hillsborough Community College,Florida,28.0274 N,82.1042 W,Office of Financial Aid,"10414 East Columbus Drive, Student Services Building BSSB 137","Tampa, FL 33619",33619,USA,No Region,Education
20182114,7/17/18,"$2,500.00",Approved,103619,Hocking College,Ohio,39.4990 N,82.4052 W,Office of Financial Aid,3301 Hocking Pkwy,"Nelsonville, OH 45764",45764,USA,No Region,Education
20091073,7/10/09,$750.00,Approved,50084,Holy Cross College,Massachusetts,42.2392 N,71.8080 W,54515 State Road 933 North,,"Notre Dame, IN 46556",46556,USA,No Region,Education
20081219,7/7/08,$250.00,Approved,43781,Houston Baptist University,Texas,29.6953 N,95.5153 W,Financial Aid Office,7502 Fondren Road,"Houston, TX 77074",77074,USA,United States,Education
20113226,11/17/11,"$1,800.00",Approved,43781,Houston Baptist University,Texas,29.6953 N,95.5153 W,Financial Aid Office,7502 Fondren Road,"Houston, TX 77074",77074,USA,Austin,Education
20113230,11/17/11,$300.00,Approved,43781,Houston Baptist University,Texas,29.6953 N,95.5153 W,Financial Aid Office,7502 Fondren Road,"Houston, TX 77074",77074,USA,Austin,Education
20121576,4/24/12,$750.00,Approved,43781,Houston Baptist University,Texas,29.6953 N,95.5153 W,Financial Aid Office,7502 Fondren Road,"Houston, TX 77074",77074,USA,Austin,Education
20123143,9/11/12,"$1,200.00",Approved,43781,Houston Baptist University,Texas,29.6953 N,95.5153 W,Financial Aid Office,7502 Fondren Road,"Houston, TX 77074",77074,USA,Austin,Education
20123144,9/11/12,"$1,800.00",Approved,43781,Houston Baptist University,Texas,29.6953 N,95.5153 W,Financial Aid Office,7502 Fondren Road,"Houston, TX 77074",77074,USA,Austin,Education
20081479,8/8/08,"$3,000.00",Approved,36824,Houston Community College,Texas,29.7373 N,95.3767 W,Financial Aid Office,6815 Rustic Avenue,"Houston, TX 77087",77087,USA,United States,Education
20172143,8/10/17,"$4,050.00",Approved,36824,Houston Community College,Texas,29.7373 N,95.3767 W,Cashier's Office,3100 Main Street,"Houston, TX 77002",77002,USA,United States,Education
20173662,12/20/17,"$2,000.00",Approved,36824,Houston Community College,Texas,29.7373 N,95.3767 W,Cashier's Office,3100 Main Street,"Houston, TX 77002",77002,USA,United States,Education
20180064,1/3/18,$600.00,Approved,36824,Houston Community College,Texas,29.7373 N,95.3767 W,Cashier's Office,3100 Main Street,"Houston, TX 77002",77002,USA,United States,Education
20180066,1/3/18,"$2,600.00",Approved,36824,Houston Community College,Texas,29.7373 N,95.3767 W,Cashier's Office,3100 Main Street,"Houston, TX 77002",77002,USA,United States,Education
